hour,NT_avg_price_EUR_per_MWh
2258,76.45011736093512
2259,78.7666751069451
2260,78.77906713026073
2261,81.36587507330631
2262,78.77895384579743
2263,68.2308322693722
2264,50.81011735286707
2265,44.646941836642554
2266,44.63694183664255
2267,44.63694183664255
2268,44.63509009600928
2269,44.64247321270265
2270,45.50045949876025
2271,54.04602303343745
2272,76.72837842862653
2273,86.28749058587607
2274,88.77370412362782
2275,87.91065511335461
2276,85.05726315508147
2277,80.734829204804
2278,78.77685715452981
2279,78.77152279980737
2280,78.7666751069451
2281,78.7666751069451
2282,78.7666751069451
2283,78.7715227998074
2284,81.36292016940874
2285,85.03732425001985
2286,78.7820922483171
2287,75.47386351380158
2288,53.19073236403525
2289,45.489549860339494
2290,44.64299850560195
2291,44.63777901182452
2292,44.63997017112225
2293,44.656120884779725
2294,46.26947418028257
2295,55.630947151903094
2296,76.72955007958254
2297,79.31815922170402
2298,86.7284397394065
2299,79.31771158251827
2300,79.30119763366513
2301,76.7338868703211
2302,76.72235659938515
2303,76.7207043565365
2304,76.70909578357238
2305,76.6819529264295
2306,76.70909578357235
2307,76.70909578357235
2308,76.72059877186078
2309,76.73237590038966
2310,57.74839969965135
2311,44.642229558385374
2312,13.827248910345876
2313,0.12180821477325424
2314,0.12180821477325549
2315,0.12180821477325399
2316,0.11930821477325598
2317,0.12260805173123174
2318,0.12543755235117723
2319,35.54966999520796
2320,48.644850337851246
2321,64.92557301215712
2322,67.22820459110449
2323,64.72624808549716
2324,64.92322531929483
2325,63.28267055958757
2326,63.14504500910075
2327,61.74526459843949
2328,61.1091409307498
2329,61.10516447311408
2330,61.106292202625674
2331,61.10945607518765
2332,63.14862248138153
2333,60.6127923641029
2334,45.49298603909905
2335,22.409273731006515
2336,0.12217974666299924
2337,0.116230733937963
2338,0.11623073393796175
2339,0.110883683589034
2340,0.11088368358903375
2341,0.11275068462178199
2342,0.1180977349707085
2343,9.010663743818542
2344,44.643851543648694
2345,53.873347679435824
2346,56.70075112391659
2347,56.698273654558264
2348,56.69821203752299
2349,53.692035841197224
2350,53.32115627525722
2351,53.21399062997962
2352,74.63206706424552
2353,74.63177761031756
2354,74.63535946037234
2355,78.71906251568315
2356,78.79366528104126
2357,83.36402852241795
2358,78.78208186799277
2359,59.983873694455774
2360,44.93922396873249
2361,41.06191373935015
2362,31.62333070524008
2363,31.613435050141078
2364,31.623435050141076
2365,31.6359350501411
2366,44.64077807301585
2367,51.0560659029468
2368,78.50630309148963
2369,85.80377055388922
2370,89.76994985413778
2371,88.90275905649375
2372,86.66654454399877
2373,78.78142960275372
2374,78.77642960275372
2375,78.77128986236983
2376,78.38738015693602
2377,78.38821814578355
2378,78.76837641350974
2379,78.77849013889472
2380,78.79645787242607
2381,85.80472706866
2382,78.78954824751055
2383,64.48107211585923
2384,46.513461293626904
2385,44.63322309497653
2386,44.63320783457708
2387,44.6281031700895
2388,44.63322309497653
2389,44.633843875124725
2390,44.949689108377505
2391,53.1921203470816
2392,78.7777303324486
2393,85.7997998743946
2394,89.76938748932152
2395,85.7997998743946
2396,85.79490421929563
2397,78.78142960275375
2398,78.77642960275372
2399,78.77158190989145
2400,76.7687138985299
2401,76.76681420145556
2402,78.57603771223512
2403,78.77625965577462
2404,78.78754080451692
2405,80.43311048199593
2406,78.7850405317883
2407,60.0102314751278
2408,44.98485493500006
2409,44.638223094976524
2410,44.63311843048898
2411,44.62997017112225
2412,44.630074835609804
2413,44.63527933141108
2414,44.94835861093445
2415,51.509868292973174
2416,78.78418328829488
2417,79.42919217632165
2418,81.51635227795782
2419,79.42919217632162
2420,79.41233506747227
2421,78.78142960275375
2422,78.77246082011223
2423,78.7696072740497
2424,77.31374112545798
2425,76.7728010211022
2426,78.7709856128381
2427,78.77863467981688
2428,79.41906142743537
2429,79.4288578215992
2430,78.7838111527778
2431,59.985073093406704
2432,44.978435947563895
2433,44.63509009600928
2434,31.644564444882278
2435,31.634564444882272
2436,32.877589185630896
2437,38.135089185630896
2438,44.800148071745056
2439,52.75261327922276
2440,64.5299943032089
2441,79.42090746682602
2442,81.48515371885122
2443,79.42004925419548
2444,79.40954588745855
2445,78.77409082376788
2446,78.76950658839046
2447,76.7408628107664
2448,76.72580656920442
2449,74.63398171197011
2450,74.67594374505595
2451,76.76028609973278
2452,79.4105098365714
2453,79.41971489947305
2454,78.77970744434955
2455,53.180741974225995
2456,44.629641000055955
2457,27.4094317317292
2458,16.35085747093261
2459,13.728291277921187
2460,13.720791277921185
2461,20.556712750506186
2462,40.397749413819604
2463,44.95746117720012
2464,63.13358800710682
2465,79.26012858411082
2466,81.65825713949417
2467,79.42363134669169
2468,79.27438690857277
2469,78.78663668060221
2470,78.78335822644327
2471,78.7763667454261
2472,78.77181195090553
2473,76.77652369801552
2474,76.7765236980156
2475,78.78344452120106
2476,79.26209448681783
2477,79.26209448681783
2478,62.677809000226176
2479,44.63707567107573
2480,13.829115911378592
2481,0.12283226357492924
2482,0.12281700317546598
2483,0.121958790544929
2484,0.12281700317546598
2485,0.12367521580600299
2486,9.01230455338394
2487,35.70892326450582
2488,52.159952337094595
2489,78.7786541725303
2490,78.97816156854392
2491,78.97331387568164
2492,78.78693824704496
2493,78.77590513287288
2494,74.64819234858865
2495,74.63921194900809
2496,74.65566461625374
2497,74.65031984164082
2498,74.65482662740621
2499,78.77594476044271
2500,78.78737226282621
2501,78.77487924677894
2502,48.01612197831197
2503,31.623498067329873
2504,0.120091789512183
2505,0.1164067769483115
2506,0.11550265303366775
2507,0.11209416339158249
2508,0.1131029517937905
2509,0.11366975774961324
2510,0.11884058393687924
2511,4.186265857164817
2512,44.97411760428313
2513,78.7754125879975
2514,79.1096320939011
2515,79.1052151281319
2516,79.10190405409813
2517,78.7688543604419
2518,78.7639341189134
2519,78.76627388047667
2520,78.78102067005335
2521,78.77602067005343
2522,78.78102067005335
2523,79.1061817645358
2524,79.11807625431825
2525,79.36256786371612
2526,79.10364130938908
2527,53.1973342876512
2528,44.94472123845004
2529,44.63154034182505
2530,31.631084795289027
2531,21.131084795289006
2532,31.631084795289027
2533,44.601546400341896
2534,44.636872255620396
2535,46.506069665639245
2536,61.873491621491944
2537,79.27450028641462
2538,81.57314353486589
2539,79.3607099118189
2540,79.35563264330335
2541,78.78013559290035
2542,78.77642960275375
2543,78.77002909806735
2544,77.2952088928753
2545,76.77166139706213
2546,78.7722341751305
2547,78.77723417513047
2548,79.3571153228409
2549,79.3603377203665
2550,78.78166736462285
2551,53.1941799126044
2552,44.94546798774795
2553,39.61249286553707
2554,12.900301706239345
2555,12.89706404278455
2556,12.89706404278455
2557,28.743142233260787
2558,35.619303490288026
2559,44.96219211648232
2560,59.747473359863875
2561,78.79865930272138
2562,81.87812537350082
2563,79.42405835445535
2564,79.29829680310408
2565,78.78508386877823
2566,78.778510533581
2567,78.77210399842718
2568,77.99787894277603
2569,76.76648536549435
2570,78.77136674542609
2571,78.77634421478443
2572,79.29631021426482
2573,79.30025678895996
2574,78.7770818679928
2575,53.189179912604516
2576,44.93864512550217
2577,38.118136571433425
2578,25.022302259009876
2579,17.91866099259547
2580,31.23136615907471
2581,38.11076229241398
2582,44.77916318688388
2583,48.02251362412375
2584,65.2489354011294
2585,78.79807270300222
2586,82.12891130013382
2587,79.42097916287452
2588,78.8019294053332
2589,78.78663668060233
2590,78.78333569580163
2591,78.77707225071163
2592,78.7752361759159
2593,78.77389826747978
2594,78.7779421141223
2595,78.78215337902958
2596,78.79403118071055
2597,78.80156652315577
2598,78.78346616870613
2599,57.933974459036975
2600,44.943885770837596
2601,33.4260059114857
2602,25.741092589381786
2603,25.73859258938176
2604,26.56714227512206
2605,26.729286256779908
2606,40.10077035438905
2607,52.743715799527024
2608,61.856993690650405
2609,79.29156970654685
2610,81.52098431228752
2611,79.4995035476351
2612,79.41994167148985
2613,78.78325098058892
2614,78.77239644615608
2615,78.77210439863445
2616,76.76185948598747
2617,76.7618594859875
2618,78.77210439863447
2619,78.78865721045855
2620,79.3967364934966
2621,79.39673649349658
2622,78.77126493860497
2623,53.180044122831276
2624,44.62875959856622
2625,0.132801685612754
2626,0.1248885000094765
2627,0.12403028737893826
2628,0.12403028737893776
2629,0.13058393412210625
2630,29.21733622088445
2631,44.955016602578596
2632,59.336298080677174
2633,78.79046763182463
2634,81.01960370052248
2635,79.35898798051868
2636,78.7907225172611
2637,78.78142960275372
2638,78.7802804541593
2639,78.77770069568774
2640,78.77223417513048
2641,78.76995794469698
2642,78.77378698695458
2643,78.77378698695458
2644,78.78365721045857
2645,78.78175046478071
2646,53.2132569864913
2647,44.6289203424084
2648,0.12367521580600299
2649,0.11994121374051149
2650,0.11818939522081348
2651,0.11481937705486425
2652,0.11396116442433274
2653,0.12180821477325798
2654,0.12367521580600274
2655,35.05730400274342
2656,47.997789392852326
2657,68.67394873431955
2658,70.86608959589128
2659,68.69158023479979
2660,68.87874116220324
2661,68.86897879210082
2662,68.83948869295708
2663,68.83833843280495
2664,68.8382586743334
2665,66.04116154797782
2666,68.7329540088843
2667,68.83989124462903
2668,68.65085729669813
2669,64.50598698415048
2670,44.97592917993738
2671,0.1360919273979605
2672,0.11885128311367925
2673,0.11176469100844073
2674,0.10957353171071524
2675,0.10957353171071349
2676,0.10957353171071099
2677,0.11176469100844098
2678,0.118851283113678
2679,8.0492565171281
2680,44.95873715833278
2681,68.64314612561066
2682,69.03610335298058
2683,69.03360335298058
2684,69.02513907455733
2685,68.64894690320433
2686,68.55942545235477
2687,68.54951485644288
2688,77.05731047875452
2689,77.05639547348842
2690,77.06996642758327
2691,78.7731599551929
2692,79.15145191166653
2693,80.32755530995772
2694,78.77198423505651
2695,56.555615583380046
2696,44.640489040374575
2697,44.277733496276824
2698,32.842673097281825
2699,26.60210786353946
2700,37.179744871090776
2701,38.124227665527
2702,47.64272343720078
2703,54.67578279762556
2704,75.08652941972656
2705,86.2657845732324
2706,88.1466996771867
2707,88.1411373123707
2708,88.14035531846247
2709,78.8108065124321
2710,78.78080651243211
2711,78.77749313542303
2712,78.77794077460877
2713,78.77794077460877
2714,78.77794077460877
2715,78.78176798381494
2716,86.26862971479348
2717,86.26885183199575
2718,78.78219791675865
2719,60.19963100489878
2720,45.6493181628161
2721,44.26923563177427
2722,25.451612929518184
2723,25.449112929518208
2724,26.139908561681807
2725,31.270505159301358
2726,44.79352856543795
2727,54.69271658949904
2728,67.2648815547104
2729,79.409697070673
2730,84.6996856898151
2731,79.4338311487053
2732,79.40963740396472
2733,78.78621992978297
2734,78.77558020337295
2735,78.76678521277293
2736,77.07707158803456
2737,77.06306511603731
2738,78.76412351401588
2739,78.77375418660478
2740,79.4093030492423
2741,79.4093030492423
2742,67.2644627900305
2743,47.99366782577695
2744,35.03937799184084
2745,0.125437552351182
2746,0.1254375523511825
2747,0.1254375523511845
2748,0.1254375523511815
2749,9.010437552351194
2750,35.03537116039187
2751,44.63798788581243
2752,60.707545475035325
2753,78.7859997529173
2754,81.08178924609598
2755,80.75395493382246
2756,78.78638772539475
2757,78.78011370702654
2758,78.77511370702655
2759,78.76984158605522
2760,78.76643335540018
2761,78.76532774462667
2762,78.76869132590305
2763,78.77376419284055
2764,78.78429103412715
2765,78.78787703471515
2766,78.77176702635713
2767,53.19129229708143
2768,44.6475560467103
2769,43.9516075523346
2770,43.94166297771312
2771,43.94166297771312
2772,43.94228065911765
2773,43.94562266747347
2774,44.640109377863325
2775,51.3250347093789
2776,68.6202239425509
2777,78.7886219628824
2778,80.10357457152638
2779,79.76861760827074
2780,78.78110981319753
2781,78.77608429917737
2782,78.77210505710337
2783,78.76740399615903
2784,78.76603396288155
2785,78.76361372135308
2786,78.7674427636107
2787,78.76869132590308
2788,78.77923546844075
2789,78.78000334289965
2790,59.14164581323251
2791,53.174537574887026
2792,44.63740359446255
2793,44.6053835491805
2794,43.940444157178625
2795,27.766960369600348
2796,17.92212404343678
2797,43.94294415717865
2798,44.633539047720525
2799,51.2774172995192
2800,55.958685084272695
2801,65.92270383589936
2802,67.07151962537303
2803,67.07034691952852
2804,65.9268787638013
2805,65.91978989361675
2806,65.91531791490316
2807,65.91594569704735
2808,65.9109456970473
2809,64.2242704909356
2810,64.2242704909356
2811,65.91552347282234
2812,65.92107149649505
2813,62.74918062773553
2814,48.02390051918903
2815,42.11896269857485
2816,0.125542216838748
2817,0.12361979042749574
2818,0.12361979042748825
2819,0.12361979042748825
2820,0.1236197904274885
2821,0.12361979042748825
2822,0.12548679146023575
2823,35.03195299096144
2824,46.7290863394487
2825,53.64032854368642
2826,59.14058874589537
2827,59.1381685043669
2828,59.13066850436928
2829,53.64873722031764
2830,53.63307546026385
2831,53.61879168250407
2832,53.63538789339758
2833,53.63093712264805
2834,53.631905708099424
2835,53.63641768716947
2836,53.63186064681608
2837,53.17843027507323
2838,44.632655306894655
2839,0.12369774644768049
2840,0.1177888474869635
2841,0.11175980866916049
2842,0.11175980866915876
2843,0.1117598086691605
2844,0.11175980866916076
2845,0.11448502233244526
2846,0.12205150361870151
2847,0.12793787193775025
2848,44.64258563036557
2849,53.63435200298572
2850,59.141549409021
2851,59.141549409021
2852,59.141549409021025
2853,59.13162916749253
2854,53.63509997937615
2855,53.635031486225444
2856,53.639366599294796
2857,53.63859880249688
2858,53.646696566893375
2859,59.135288214195505
2860,59.14520845572398
2861,59.14520845572398
2862,53.421401742756785
2863,44.6306127167545
2864,33.589480062742425
2865,0.5547834477002765
2866,0.1255422168387455
2867,0.1303335270367315
2868,5.681731891316013
2869,13.471156696515829
2870,22.02682395163136
2871,43.26404941715045
2872,53.198161488207305
2873,65.91474020180902
2874,66.49352309654587
2875,66.4928953144017
2876,66.48852309654585
2877,66.4712551621551
2878,65.9158304800488
2879,65.90667859193971
2880,64.21402381935219
2881,64.21402381935219
2882,64.22028458365467
2883,65.90644816145335
2884,65.90667859193971
2885,63.72301137267025
2886,48.00925379064853
2887,43.91924616246992
2888,0.12367521580600299
2889,0.12117521580600824
2890,0.119308214773257
2891,0.11658302042028125
2892,0.11658302042027925
2893,0.12180821477325574
2894,0.1255422168387505
2895,42.43347150450622
2896,46.73713758586663
2897,64.73402131983043
2898,66.1029552802475
2899,65.91962194691416
2900,65.90228176069891
2901,64.19999865226646
2902,64.18353590499233
2903,64.17416368713653
2904,65.90438812690726
2905,65.90438812690728
2906,65.90438812690726
2907,66.10195941645847
2908,66.10649692036287
2909,66.10649692036287
2910,65.89809018855405
2911,53.181323572434195
2912,44.63439027012262
2913,43.93868563890878
2914,30.92487467242291
2915,30.924874672422934
2916,30.924874672422934
2917,43.933196859103376
2918,44.63848824600038
2919,53.18190035353547
2920,60.769974347882
2921,67.32483432460003
2922,68.47516827578468
2923,68.47244446785665
2924,67.32405360628495
2925,67.31919796866251
2926,67.30980347888006
2927,67.30519207805384
2928,67.30563971723953
2929,67.30478150460898
2930,67.304781504609
2931,67.30629848878615
2932,67.3262635820158
2933,67.32729124641011
2934,65.90883851496879
2935,53.18418155409225
2936,44.6322194900916
2937,43.93452215786765
2938,30.91857929400816
2939,30.918513100996734
2940,30.91163078240126
2941,30.918513100996734
2942,44.61722371107015
2943,48.036624431803375
2944,57.41172922548022
2945,65.92745352225778
2946,67.07543313533401
2947,67.07744241795835
2948,65.93099031178316
2949,65.92211542494093
2950,65.91701369219838
2951,65.9123225329006
2952,65.9123225329006
2953,65.8567825173094
2954,65.912030485379
2955,65.912030485379
2956,65.93057973833834
2957,65.93056447793889
2958,57.41554657449325
2959,46.7668494889459
2960,44.612941974528354
2961,15.176721336888145
2962,0.132347305542978
2963,0.13234730554296875
2964,4.671055177443192
2965,22.022241720133522
2966,22.03188347960047
2967,44.7064131559506
2968,53.20097358328212
2969,65.92202422716403
2970,65.9963379126395
2971,68.07870642722969
2972,65.99051284054141
2973,65.92373604016478
2974,65.91406369175482
2975,65.89454827389685
2976,64.2122537082927
2977,64.19414476991986
2978,64.17708842628453
2979,64.1770884262845
2980,63.72171565255178
2981,53.19606372577286
2982,44.634129806622425
2983,9.022050237577762
2984,0.1232365161825735
2985,0.1185172479778125
2986,0.11612159287881951
2987,0.11612159287882151
2988,0.11798859391157027
2989,0.11966955020555725
2990,0.123236516182571
2991,9.012221584562445
2992,44.63027441747392
2993,53.4180563416868
2994,53.989975497302424
2995,53.989975497302424
2996,53.72912169863427
2997,53.42759412892394
2998,53.42165540647737
2999,53.41017027296242
3000,53.423968985858295
3001,53.423968985858295
3002,53.42079719384685
3003,53.42079719384685
3004,53.18824090144908
3005,44.6464041352108
3006,38.14533741280083
3007,0.12197525086173425
3008,0.11446710988285225
3009,0.1117418962195705
3010,0.1108377723049305
3011,0.10997955967439076
3012,0.10997955967439176
3013,0.1108836835890335
3014,0.11276594502124725
3015,0.387092420713039
3016,43.61447420052135
3017,53.179985826494715
3018,53.76437348041932
3019,53.76437348041928
3020,53.75677511957093
3021,53.4365878613374
3022,53.187511414442596
3023,53.184046817429675
3024,53.20055513370278
3025,53.195555133702776
3026,53.2004753752313
3027,57.13139535585768
3028,57.56665359306465
3029,57.56650019545895
3030,53.184782836963905
3031,40.72147370924948
3032,19.85787590367823
3033,16.016070663622923
3034,15.66080733021037
3035,15.665548322545563
3036,16.00831165595814
3037,19.855365136045297
3038,19.881053231088497
3039,22.361403913968775
3040,53.18916417412177
3041,59.13544576566185
3042,60.673207682501825
3043,60.673207682501825
3044,60.66293571716757
3045,59.131468694282496
3046,57.562500982016026
3047,57.543844430440366
3048,54.58844713192918
3049,54.56634382800843
3050,56.40453880156067
3051,57.54228606846005
3052,59.080781495987125
3053,57.729235830545996
3054,50.41240904818655
3055,33.23774748814404
3056,18.321551427067213
3057,1.9366869801760545
3058,0.1273045533839335
3059,0.12970020848292324
3060,0.135275093419836
3061,18.32942454184898
3062,19.868014943935062
3063,20.967685254759406
3064,53.185756435564784
3065,59.13966315371648
3066,60.67354203722425
3067,60.67126078926565
3068,60.65644026674035
3069,59.08406050651674
3070,57.548760404713825
3071,54.583536928743094
3072,53.20047537523128
3073,53.20047537523125
3074,54.56558626936805
3075,57.528960214337594
3076,57.573809870491026
3077,57.5696637823037
3078,52.91684856436957
3079,38.863633846788126
3080,19.86030560807619
3081,13.234463931631344
3082,7.468397042897932
3083,7.471189090419568
3084,13.23925524182935
3085,19.855956608076188
3086,19.875381657250813
3087,20.972521726790347
3088,53.1916416434801
3089,59.135665583888
3090,60.6739519451853
3091,61.04171510308002
3092,59.92561895110393
3093,59.13145249122348
3094,58.096580812640774
3095,57.55831585765662
3096,53.20534559873525
3097,53.20534559873521
3098,53.20534559873525
3099,56.401672215179424
3100,57.545962358790796
3101,53.193882983581645
3102,39.64112588396573
3103,19.859528755761676
3104,11.93900832383808
3105,0.12226795083375849
3106,0.122063455032496
3107,0.12206345503249699
3108,0.12212582663340649
3109,0.1256543211342855
3110,18.330774448927937
3111,19.86658915491259
3112,43.22530155735988
3113,57.54292345847088
3114,57.573141539556794
3115,57.57242703162997
3116,57.566464233314306
3117,57.56047693588312
3118,57.540627751528824
3119,57.52483011763987
3120,57.54524792588862
3121,57.54610613851917
3122,57.54695034791735
3123,57.56021595322178
3124,57.57418832937163
3125,57.57219961863537
3126,53.18732951246597
3127,33.80764186776259
3128,19.860514297878186
3129,11.950697062554019
3130,0.1290871716564335
3131,0.12908717165643374
3132,0.1345221048667605
3133,19.860448104866762
3134,19.86561829787821
3135,20.456713037247287
3136,41.365730575589076
3137,57.54793156547967
3138,57.577099038587704
3139,57.57709903858772
3140,57.57746555210309
3141,57.5647191048337
3142,57.52720014291624
3143,56.262686952729226
3144,54.5904454962285
3145,53.201608119391494
3146,53.19934308595404
3147,53.201608119391494
3148,53.19914288067385
3149,46.84392972033985
3150,39.616867287467194
3151,6.510180848591813
3152,0.12071828414642725
3153,0.11610368042923225
3154,0.114236679396486
3155,0.1141279937475945
3156,0.11423233864859876
3157,0.116103680429232
3158,0.11901831920215675
3159,6.513177207831981
3160,19.884313835216606
3161,50.414828096999926
3162,53.39891611082027
3163,53.40115856233595
3164,53.39581235872747
3165,53.39187131977472
3166,53.389256696477304
3167,53.34969332090945
3168,53.39077324608735
3169,53.387824889078814
3170,53.38364910570968
3171,53.38364910570972
3172,50.4177551848441
3173,44.64075399411159
3174,7.1665631411575585
3175,0.12335838137764848
3176,0.1183036203971595
3177,0.11389745043988325
3178,0.11464697742152774
3179,0.11389745043988375
3180,0.11295225916823774
3181,0.11475566307041823
3182,0.11990835921258125
3183,6.515894514149144
3184,37.974128558631676
3185,53.18577167771532
3186,57.5472926719587
3187,57.5472032678706
3188,57.54751005278506
3189,54.55520379699995
3190,53.82886518486505
3191,53.8199775750262
3192,53.79543344325543
3193,53.1895038969122
3194,53.1895038969122
3195,53.834265184966256
3196,57.5460248378357
3197,57.545905061887595
3198,53.189745992415624
3199,41.83923791011183
3200,39.60813769818142
3201,24.851571979671686
3202,15.866720168272533
3203,15.864324513173536
3204,24.715760377892583
3205,26.244755751821533
3206,39.10356832130048
3207,39.628870280703175
3208,54.590955331414676
3209,59.13085922075683
3210,59.1422236329349
3211,61.41821500534355
3212,59.13423712460063
3213,59.12615404184055
3214,59.12427919577415
3215,57.58665199442977
3216,57.55931749517703
3217,57.55148190869285
3218,57.55266692125672
3219,57.559942649110624
3220,59.122921434153426
3221,59.106078439777534
3222,53.18561679457488
3223,43.000661121197794
3224,33.213930516903545
3225,18.534324688244087
3226,18.534217126909336
3227,18.534217126909336
3228,18.534509174430962
3229,19.514739029955486
3230,19.87862698980369
3231,34.376829793811666
3232,53.18567901321673
3233,59.1268947211357
3234,59.14050789238488
3235,61.415377228331444
3236,59.132627606528025
3237,59.12535967213726
3238,59.0728493661697
3239,57.577947051281654
3240,57.55231682705819
3241,57.55231682705819
3242,57.55231682705819
3243,57.570513703746826
3244,59.1259559685283
3245,59.11187242752658
3246,53.1876910654596
3247,43.005581274727525
3248,32.71493507658525
3249,18.324009212742038
3250,18.319606867882662
3251,18.319606867882662
3252,18.32515947289416
3253,18.33619978313381
3254,19.86810811447406
3255,34.083043285405715
3256,53.17765972477345
3257,59.121295810300325
3258,59.67450665466518
3259,59.67819925950687
3260,59.670811769028106
3261,59.119525998561926
3262,57.56640406923472
3263,57.55121784235193
3264,57.54736406187165
3265,57.54736406187162
3266,57.55053585388305
3267,57.55553585388307
3268,59.12079221340345
3269,59.11904050978397
3270,53.18797531973235
3271,46.83330162614915
3272,39.612633222099646
3273,36.5371327696635
3274,35.0746253352385
3275,35.07208040976103
3276,35.67755931146823
3277,35.80084934273923
3278,38.05582766174617
3279,40.203261223663574
3280,53.188981679378976
3281,59.1274148756496
3282,59.675581427548806
3283,59.80928569192402
3284,59.671616949500546
3285,59.6674822704788
3286,59.12465661958892
3287,57.585154572178126
3288,57.57611906689868
3289,57.557430714682255
3290,57.55339930013368
3291,57.57566197786588
3292,59.124934079643175
3293,57.57803640314137
3294,53.18190839729699
3295,39.62736580294715
3296,25.83255953526344
3297,0.128705809527399
3298,0.12750904918519126
3299,0.12403028737893976
3300,0.12810950420238273
3301,6.9886895658271015
3302,19.364450943935037
3303,39.61565388016445
3304,53.17997348378498
3305,59.12417253287555
3306,59.13668276462783
3307,61.41954731041043
3308,59.12891631939827
3309,59.123780613786046
3310,59.0767688898066
3311,57.55938541869093
3312,57.54504250486143
3313,56.3971550174817
3314,54.590517883063
3315,53.191654721684124
3316,53.187335619685
3317,47.979630235292994
3318,39.61741377987238
3319,6.508990747480435
3320,0.1199874446111765
3321,0.11473952234016824
3322,0.11463517743915949
3323,0.11473518159229226
3324,0.11473952234017326
3325,0.117383036165713
3326,0.12382579157769974
3327,6.51825192946344
3328,39.631148761994204
3329,53.190418198711896
3330,57.545256276025974
3331,57.55138397930603
3332,57.54646373777752
3333,57.536463737777524
3334,54.62088789287143
3335,53.56832569930095
3336,53.5602443146478
3337,53.55065781983763
3338,53.53706507933621
3339,53.19046672538321
3340,53.18659445489347
3341,44.639928131694845
3342,12.905963714561395
3343,0.12269315207157351
3344,0.117106878328397
3345,0.11337287626289776
3346,0.11337287626290025
3347,0.1133728762629005
3348,0.11337287626290277
3349,0.114612095151481
3350,0.12051132182959301
3351,6.510291853760516
3352,39.623069651406894
3353,53.176351593188954
3354,55.87769093672865
3355,55.87771346737033
3356,55.87843981515365
3357,55.878439815153676
3358,54.462244855457506
3359,53.18963401994208
3360,54.579135685329
3361,54.572283068882626
3362,53.20464365778032
3363,54.57580053004793
3364,54.57966594714308
3365,53.1931641863423
3366,47.37443749106415
3367,19.911486364236026
3368,10.23991199540795
3369,0.125588128122853
3370,0.12382579157767076
3371,0.12558812812286274
3372,0.12558812812285475
3373,0.1329008144003625
3374,19.290305360223613
3375,19.866222634425306
3376,47.2816925163745
3377,58.296757756730955
3378,59.32640421097478
3379,59.32744164301098
3380,59.317545987912
3381,58.31653843469893
3382,58.29369779617293
3383,58.28978254685898
3384,58.298871203211576
3385,58.293107580215334
3386,58.298189214742706
3387,58.30912442035393
3388,59.32231303039603
3389,59.3166506165759
3390,52.99490336841915
3391,40.994506957716624
3392,29.552762615740964
3393,12.912005081204137
3394,7.598499784831315
3395,7.596104129732326
3396,12.91200508120414
3397,19.855780614087944
3398,19.875601710784196
3399,34.60657385020323
3400,48.12634848579005
3401,58.325222690309126
3402,59.58808158592098
3403,59.603513904588475
3404,59.541342805700374
3405,59.32889581270915
3406,58.30221827266483
3407,58.29390824711518
3408,58.28869031814035
3409,58.28869031814035
3410,58.291575684726006
3411,58.30884041384126
3412,59.536410731259124
3413,59.32833319541665
3414,53.18849832435428
3415,43.60909041009215
3416,39.60949756442517
3417,25.680512376566703
3418,21.622284303043653
3419,21.622284303043678
3420,25.68093220100135
3421,26.25822926882315
3422,39.451484307584224
3423,42.13780552147205
3424,53.19543087943647
3425,62.36652052188093
3426,62.73956045834103
3427,64.54630414332095
3428,62.729986823950625
3429,62.36602944790306
3430,62.36227801019548
3431,62.355645450146326
3432,62.35072520861783
3433,62.35072520861785
3434,62.355645450146305
3435,62.35740778669148
3436,62.37644965335593
3437,62.3672212136713
3438,58.2960386905102
3439,44.67159996641396
3440,37.752967541683276
3441,19.723734996869148
3442,19.720726239055196
3443,19.72311412063222
3444,19.723624577379674
3445,19.861549807099372
3446,22.364468851924748
3447,33.90919801035291
3448,47.8181861991618
3449,59.139627738553806
3450,59.53787898613915
3451,61.11766445277705
3452,59.53244824717365
3453,59.51291040374765
3454,59.1403621276561
3455,58.32889476218442
3456,58.31880803327613
3457,58.3145123729606
3458,58.31732121366288
3459,58.3301985374595
3460,59.51686808774457
3461,59.14807840931301
3462,53.18927914294525
3463,44.65001729616313
3464,27.56570801601303
3465,0.134700208482915
3466,0.12730455338392851
3467,0.12730455338392827
3468,0.1345958635819105
3469,19.289003360223614
3470,22.494093218728377
3471,42.13095652147205
3472,53.172547350083576
3473,59.13555887792798
3474,59.16021393218362
3475,61.6139352598038
3476,59.1458390507343
3477,59.13296465777628
3478,58.31557285603277
3479,58.29796352809738
3480,58.27946058781462
3481,58.26946058781463
3482,53.52964007401635
3483,53.19465616676272
3484,53.1879826359474
3485,47.396636387561074
3486,39.6291306083859
3487,12.4052220819601
3488,0.120091789512185
3489,0.11759178951218324
3490,0.11759178951218274
3491,0.11502531220812474
3492,0.11498335990539724
3493,0.11668766559755075
3494,0.12281700317546425
3495,9.437600584562437
3496,39.62890411867353
3497,53.11147797636316
3498,53.52223989040968
3499,53.521569840333285
3500,53.52021131393461
3501,53.50838310594604
3502,53.49819708854456
3503,53.12740758705175
3504,53.13030160039196
3505,53.117385056410484
3506,53.115494284960945
3507,53.116200043846206
3508,47.389084896873
3509,44.64062234193375
3510,34.29795777715185
3511,0.1222094923296895
3512,0.1180539309804365
3513,0.114293405911118
3514,0.11372659995529175
3515,0.1136604069438605
3516,0.11429340591111475
