path_id,path_length,total_driving_time,num_drivers,break_number,event_type,event_name,latest_node_idx,latest_geo_id,cumulative_distance,cumulative_driving_time,time_with_breaks,charging_type,id
1424,980.058657642414,12.250733220530176,1,1,B,break,0,47,0.0,0.0,0.75,fast,4199
1425,1083.1444622792937,13.539305778491173,1,1,B,break,0,47,0.0,0.0,0.75,fast,4201
1426,1031.3728144388042,12.892160180485053,1,1,B,break,0,47,0.0,0.0,0.75,fast,4204
1427,1079.9323966605577,13.499154958256971,1,1,B,break,0,47,0.0,0.0,0.75,fast,4206
1428,1337.2176613885506,16.715220767356882,1,1,B,break,0,47,0.0,0.0,0.75,fast,4208
1429,958.799317617866,11.984991470223324,1,1,B,break,0,47,0.0,0.0,0.75,fast,4211
1430,1649.6003552397867,20.620004440497333,1,1,B,break,0,47,0.0,0.0,0.75,fast,4213
1431,1654.2769607843138,20.678462009803923,1,1,B,break,0,47,0.0,0.0,0.75,fast,4217
1432,1534.6631782945738,19.183289728682173,1,1,B,break,0,47,0.0,0.0,0.75,fast,4221
1433,1612.609133126935,20.157614164086688,1,1,B,break,0,47,0.0,0.0,0.75,fast,4225
1434,1731.6195121951218,21.645243902439024,1,1,B,break,0,47,0.0,0.0,0.75,fast,4229
1435,2251.399515738499,28.142493946731236,1,1,B,break,0,47,0.0,0.0,0.75,fast,4233
1436,2434.6237623762377,30.43279702970297,1,1,B,break,0,47,0.0,0.0,0.75,fast,4239
1437,2295.183673469388,28.68979591836735,1,1,B,break,0,47,0.0,0.0,0.75,fast,4245
1438,2515.218181818182,31.440227272727277,1,1,B,break,0,47,0.0,0.0,0.75,fast,4251
1439,2329.9833333333336,29.12479166666667,1,1,B,break,0,47,0.0,0.0,0.75,fast,4257
1440,2197.971896955504,27.474648711943797,1,1,B,break,0,47,0.0,0.0,0.75,fast,4263
1441,2013.1970260223047,25.16496282527881,1,1,B,break,0,47,0.0,0.0,0.75,fast,4269
1442,1735.8088642659282,21.697610803324103,1,1,B,break,0,47,0.0,0.0,0.75,fast,4274
1443,2050.21981981982,25.627747747747748,1,1,B,break,0,47,0.0,0.0,0.75,fast,4278
1444,858.1111111111111,10.726388888888888,1,1,B,break,0,48,0.0,0.0,0.75,fast,4283
1445,794.9866666666667,9.937333333333333,1,1,B,break,0,48,0.0,0.0,0.75,fast,4285
1446,629.4322033898305,7.867902542372882,1,1,B,break,0,48,0.0,0.0,0.75,fast,4287
1447,468.39325842696627,5.854915730337078,1,1,B,break,0,48,0.0,0.0,0.75,fast,4288
1448,567.2,7.090000000000001,1,1,B,break,0,48,0.0,0.0,0.75,fast,4289
1449,525.581081081081,6.569763513513513,1,1,B,break,0,48,0.0,0.0,0.75,fast,4290
1450,416.35483870967744,5.204435483870968,1,1,B,break,0,48,0.0,0.0,0.75,fast,4291
1451,532.8536585365854,6.6606707317073175,1,1,B,break,0,48,0.0,0.0,0.75,fast,4292
1452,682.9022556390978,8.536278195488723,1,1,B,break,0,48,0.0,0.0,0.75,fast,4293
1453,773.8157894736843,9.672697368421053,1,1,B,break,0,48,0.0,0.0,0.75,fast,4294
1454,799.7600000000001,9.997000000000002,1,1,B,break,0,48,0.0,0.0,0.75,fast,4296
1455,855.0000000000001,10.687500000000002,1,1,B,break,0,48,0.0,0.0,0.75,fast,4298
1456,727.1290322580645,9.089112903225807,1,1,B,break,0,48,0.0,0.0,0.75,fast,4300
1457,693.0,8.6625,1,1,B,break,0,48,0.0,0.0,0.75,fast,4302
1458,549.409090909091,6.867613636363638,1,1,B,break,0,48,0.0,0.0,0.75,fast,4303
1459,1171.0,14.6375,1,1,B,break,0,48,0.0,0.0,0.75,fast,4304
1460,1220.0238095238096,15.25029761904762,1,1,B,break,0,48,0.0,0.0,0.75,fast,4307
1461,1106.5135135135133,13.831418918918917,1,1,B,break,0,48,0.0,0.0,0.75,fast,4310
1462,1113.0,13.9125,1,1,B,break,0,48,0.0,0.0,0.75,fast,4313
1463,626.9272727272727,7.8365909090909085,1,1,B,break,0,48,0.0,0.0,0.75,fast,4316
1464,703.0000000000001,8.787500000000001,1,1,B,break,0,48,0.0,0.0,0.75,fast,4317
1465,810.8125,10.13515625,1,1,B,break,0,48,0.0,0.0,0.75,fast,4318
1466,1291.6000000000001,16.145000000000003,1,1,B,break,0,48,0.0,0.0,0.75,fast,4320
1467,973.9166666666666,12.173958333333333,1,1,B,break,0,48,0.0,0.0,0.75,fast,4323
1468,988.5357142857142,12.356696428571428,1,1,B,break,0,48,0.0,0.0,0.75,fast,4325
1469,1094.727272727273,13.684090909090912,1,1,B,break,0,48,0.0,0.0,0.75,fast,4327
1470,1018.808988764045,12.735112359550563,1,1,B,break,0,48,0.0,0.0,0.75,fast,4330
1471,848.2688172043012,10.603360215053765,1,1,B,break,0,48,0.0,0.0,0.75,fast,4332
1472,787.8497109826588,9.848121387283236,1,1,B,break,0,48,0.0,0.0,0.75,fast,4334
1473,916.6666666666666,11.458333333333332,1,1,B,break,0,48,0.0,0.0,0.75,fast,4336
1474,935.0192307692308,11.687740384615385,1,1,B,break,0,48,0.0,0.0,0.75,fast,4338
1475,848.5842696629214,10.607303370786518,1,1,B,break,0,48,0.0,0.0,0.75,fast,4340
1476,711.1666666666666,8.889583333333333,1,1,B,break,0,48,0.0,0.0,0.75,fast,4342
1477,679.15625,8.489453125,1,1,B,break,0,48,0.0,0.0,0.75,fast,4343
1478,599.8837209302326,7.498546511627907,1,1,B,break,0,48,0.0,0.0,0.75,fast,4344
1479,588.4444444444445,7.355555555555556,1,1,B,break,0,48,0.0,0.0,0.75,fast,4345
1480,972.4545454545455,12.155681818181819,1,1,B,break,0,48,0.0,0.0,0.75,fast,4346
1481,1066.6956521739132,13.333695652173915,1,1,B,break,0,48,0.0,0.0,0.75,fast,4348
1482,1021.1538461538462,12.764423076923077,1,1,B,break,0,48,0.0,0.0,0.75,fast,4350
1483,1026.6666666666667,12.833333333333334,1,1,B,break,0,48,0.0,0.0,0.75,fast,4352
1484,1205.9841269841268,15.074801587301584,1,1,B,break,0,48,0.0,0.0,0.75,fast,4354
1485,886.470588235294,11.080882352941176,1,1,B,break,0,48,0.0,0.0,0.75,fast,4357
1486,1512.5,18.90625,1,1,B,break,0,48,0.0,0.0,0.75,fast,4359
1487,1522.0,19.025,1,1,B,break,0,48,0.0,0.0,0.75,fast,4363
1488,1399.875,17.4984375,1,1,B,break,0,48,0.0,0.0,0.75,fast,4367
1489,1479.2857142857142,18.491071428571427,1,1,B,break,0,48,0.0,0.0,0.75,fast,4370
1490,1594.0,19.925,1,1,B,break,0,48,0.0,0.0,0.75,fast,4374
1491,2194.0,27.425,1,1,B,break,0,48,0.0,0.0,0.75,fast,4378
1492,1606.0000000000002,20.075000000000003,1,1,B,break,0,48,0.0,0.0,0.75,fast,4384
1493,1937.9999999999998,24.224999999999998,1,1,B,break,0,48,0.0,0.0,0.75,fast,4388
1494,882.191413942497,11.027392674281213,1,1,B,break,0,49,0.0,0.0,0.75,fast,4393
1495,800.2247386759582,10.002809233449478,1,1,B,break,0,49,0.0,0.0,0.75,fast,4395
1496,640.8759351620947,8.010949189526183,1,1,B,break,0,49,0.0,0.0,0.75,fast,4397
1497,521.983948635634,6.524799357945424,1,1,B,break,0,49,0.0,0.0,0.75,fast,4398
1498,728.2942109436956,9.103677636796196,1,1,B,break,0,49,0.0,0.0,0.75,fast,4399
1499,760.9256360078277,9.511570450097846,1,1,B,break,0,49,0.0,0.0,0.75,fast,4401
1500,613.4150034411563,7.667687543014454,1,1,B,break,0,49,0.0,0.0,0.75,fast,4403
1501,608.3118421052632,7.60389802631579,1,1,B,break,0,49,0.0,0.0,0.75,fast,4404
1502,731.5453634085213,9.144317042606517,1,1,B,break,0,49,0.0,0.0,0.75,fast,4405
1503,847.990639625585,10.599882995319813,1,1,B,break,0,49,0.0,0.0,0.75,fast,4407
1504,862.1750000000001,10.7771875,1,1,B,break,0,49,0.0,0.0,0.75,fast,4409
1505,930.3315217391305,11.629144021739132,1,1,B,break,0,49,0.0,0.0,0.75,fast,4411
1506,803.7901234567901,10.047376543209875,1,1,B,break,0,49,0.0,0.0,0.75,fast,4413
1507,861.0076045627377,10.762595057034222,1,1,B,break,0,49,0.0,0.0,0.75,fast,4415
1508,617.6827956989248,7.72103494623656,1,1,B,break,0,49,0.0,0.0,0.75,fast,4417
1509,1252.4740634005764,15.655925792507205,1,1,B,break,0,49,0.0,0.0,0.75,fast,4418
1510,1299.0504313205042,16.238130391506303,1,1,B,break,0,49,0.0,0.0,0.75,fast,4421
1511,1301.483455882353,16.26854319852941,1,1,B,break,0,49,0.0,0.0,0.75,fast,4424
1512,1304.2914458743376,16.30364307342922,1,1,B,break,0,49,0.0,0.0,0.75,fast,4427
1513,868.7838137472282,10.859797671840353,1,1,B,break,0,49,0.0,0.0,0.75,fast,4430
1514,936.3915662650603,11.704894578313255,1,1,B,break,0,49,0.0,0.0,0.75,fast,4432
1515,985.9719626168225,12.32464953271028,1,1,B,break,0,49,0.0,0.0,0.75,fast,4434
1516,1460.622568093385,18.257782101167315,1,1,B,break,0,49,0.0,0.0,0.75,fast,4436
1517,1167.1612021857925,14.589515027322406,1,1,B,break,0,49,0.0,0.0,0.75,fast,4440
1518,1192.5062006764376,14.90632750845547,1,1,B,break,0,49,0.0,0.0,0.75,fast,4443
1519,1293.8305084745762,16.1728813559322,1,1,B,break,0,49,0.0,0.0,0.75,fast,4446
1520,1263.4014401440145,15.79251800180018,1,1,B,break,0,49,0.0,0.0,0.75,fast,4449
1521,1086.429561200924,13.580369515011549,1,1,B,break,0,49,0.0,0.0,0.75,fast,4452
1522,1031.4444939812752,12.89305617476594,1,1,B,break,0,49,0.0,0.0,0.75,fast,4455
1523,1151.637436762226,14.395467959527824,1,1,B,break,0,49,0.0,0.0,0.75,fast,4457
1524,1145.5757874015746,14.319697342519683,1,1,B,break,0,49,0.0,0.0,0.75,fast,4460
1525,1075.318155947638,13.441476949345475,1,1,B,break,0,49,0.0,0.0,0.75,fast,4463
1526,948.5780669144981,11.857225836431226,1,1,B,break,0,49,0.0,0.0,0.75,fast,4465
1527,942.959927140255,11.786999089253188,1,1,B,break,0,49,0.0,0.0,0.75,fast,4467
1528,854.4106090373281,10.6801326129666,1,1,B,break,0,49,0.0,0.0,0.75,fast,4469
1529,823.360842344906,10.292010529311325,1,1,B,break,0,49,0.0,0.0,0.75,fast,4471
1530,1046.0490797546013,13.075613496932515,1,1,B,break,0,49,0.0,0.0,0.75,fast,4473
1531,1151.8076225045372,14.397595281306716,1,1,B,break,0,49,0.0,0.0,0.75,fast,4475
1532,1097.0867579908677,13.713584474885845,1,1,B,break,0,49,0.0,0.0,0.75,fast,4478
1533,1151.4601648351647,14.39325206043956,1,1,B,break,0,49,0.0,0.0,0.75,fast,4481
1534,1413.543829787234,17.669297872340426,1,1,B,break,0,49,0.0,0.0,0.75,fast,4484
1535,1028.8235294117646,12.860294117647058,1,1,B,break,0,49,0.0,0.0,0.75,fast,4487
1536,1701.825,21.2728125,1,1,B,break,0,49,0.0,0.0,0.75,fast,4489
1537,1714.0,21.425,1,1,B,break,0,49,0.0,0.0,0.75,fast,4493
1538,1598.6775956284152,19.98346994535519,1,1,B,break,0,49,0.0,0.0,0.75,fast,4497
1539,1672.6596858638743,20.90824607329843,1,1,B,break,0,49,0.0,0.0,0.75,fast,4501
1540,1794.0,22.425,1,1,B,break,0,49,0.0,0.0,0.75,fast,4505
1541,2319.639175257732,28.995489690721648,1,1,B,break,0,49,0.0,0.0,0.75,fast,4509
1542,2508.4210526315787,31.355263157894733,1,1,B,break,0,49,0.0,0.0,0.75,fast,4515
1543,2315.1428571428573,28.939285714285717,1,1,B,break,0,49,0.0,0.0,0.75,fast,4521
1544,2536.1875,31.70234375,1,1,B,break,0,49,0.0,0.0,0.75,fast,4527
1545,2403.909090909091,30.048863636363638,1,1,B,break,0,49,0.0,0.0,0.75,fast,4534
1546,2268.342857142857,28.354285714285716,1,1,B,break,0,49,0.0,0.0,0.75,fast,4540
1547,2088.1627906976746,26.102034883720933,1,1,B,break,0,49,0.0,0.0,0.75,fast,4546
1548,1814.2905982905984,22.67863247863248,1,1,B,break,0,49,0.0,0.0,0.75,fast,4551
1549,2124.896551724138,26.561206896551727,1,1,B,break,0,49,0.0,0.0,0.75,fast,4556
1550,690.9570790948724,8.636963488685904,1,1,B,break,0,50,0.0,0.0,0.75,fast,4561
1551,610.1153146598764,7.626441433248455,1,1,B,break,0,50,0.0,0.0,0.75,fast,4562
1553,432.62204153920464,5.407775519240058,1,1,B,break,0,50,0.0,0.0,0.75,fast,4564
1554,575.8094395280236,7.197617994100296,1,1,B,break,0,50,0.0,0.0,0.75,fast,4565
1555,609.2725624757218,7.615907030946522,1,1,B,break,0,50,0.0,0.0,0.75,fast,4566
1556,473.53714285714284,5.919214285714285,1,1,B,break,0,50,0.0,0.0,0.75,fast,4567
1557,488.078861514231,6.100985768927887,1,1,B,break,0,50,0.0,0.0,0.75,fast,4568
1558,533.2319633405563,6.665399541756953,1,1,B,break,0,50,0.0,0.0,0.75,fast,4569
1559,654.2442979702868,8.178053724628585,1,1,B,break,0,50,0.0,0.0,0.75,fast,4570
1560,673.672898715656,8.420911233945699,1,1,B,break,0,50,0.0,0.0,0.75,fast,4571
1561,754.5969756738988,9.432462195923735,1,1,B,break,0,50,0.0,0.0,0.75,fast,4572
1562,640.446750902527,8.005584386281587,1,1,B,break,0,50,0.0,0.0,0.75,fast,4574
1563,707.4483485593815,8.843104356992269,1,1,B,break,0,50,0.0,0.0,0.75,fast,4575
1564,487.18279569892474,6.089784946236559,1,1,B,break,0,50,0.0,0.0,0.75,fast,4576
1565,1078.1490702804917,13.476863378506147,1,1,B,break,0,50,0.0,0.0,0.75,fast,4577
1566,1122.8908774660135,14.03613596832517,1,1,B,break,0,50,0.0,0.0,0.75,fast,4579
1567,1152.1002567394096,14.40125320924262,1,1,B,break,0,50,0.0,0.0,0.75,fast,4582
1568,1157.4350519011298,14.467938148764123,1,1,B,break,0,50,0.0,0.0,0.75,fast,4585
1569,711.4026210411357,8.892532763014197,1,1,B,break,0,50,0.0,0.0,0.75,fast,4588
1570,774.0305312436392,9.67538164054549,1,1,B,break,0,50,0.0,0.0,0.75,fast,4589
1571,835.036277302944,10.4379534662868,1,1,B,break,0,50,0.0,0.0,0.75,fast,4591
1572,1281.3698336017178,16.01712292002147,1,1,B,break,0,50,0.0,0.0,0.75,fast,4593
1573,1014.2450638792103,12.678063298490128,1,1,B,break,0,50,0.0,0.0,0.75,fast,4596
1574,1020.3303996294268,12.754129995367835,1,1,B,break,0,50,0.0,0.0,0.75,fast,4598
1575,1129.9138736263737,14.123923420329671,1,1,B,break,0,50,0.0,0.0,0.75,fast,4600
1576,1099.440179461615,13.743002243270187,1,1,B,break,0,50,0.0,0.0,0.75,fast,4603
1577,937.8221563542053,11.722776954427566,1,1,B,break,0,50,0.0,0.0,0.75,fast,4606
1578,879.9146774714465,10.99893346839308,1,1,B,break,0,50,0.0,0.0,0.75,fast,4608
1579,1000.5407237080965,12.506759046351206,1,1,B,break,0,50,0.0,0.0,0.75,fast,4610
1580,993.3283088994424,12.41660386124303,1,1,B,break,0,50,0.0,0.0,0.75,fast,4612
1581,929.6098007463212,11.620122509329015,1,1,B,break,0,50,0.0,0.0,0.75,fast,4614
1582,799.1527301804889,9.989409127256112,1,1,B,break,0,50,0.0,0.0,0.75,fast,4616
1583,788.0056275356628,9.850070344195785,1,1,B,break,0,50,0.0,0.0,0.75,fast,4618
1584,682.0100849623541,8.525126062029425,1,1,B,break,0,50,0.0,0.0,0.75,fast,4620
1585,655.299763901327,8.191247048766588,1,1,B,break,0,50,0.0,0.0,0.75,fast,4621
1586,874.8305992634752,10.93538249079344,1,1,B,break,0,50,0.0,0.0,0.75,fast,4622
1587,976.9244839945618,12.211556049932023,1,1,B,break,0,50,0.0,0.0,0.75,fast,4624
1588,925.1935483870968,11.564919354838711,1,1,B,break,0,50,0.0,0.0,0.75,fast,4626
1589,975.4806549069291,12.193508186336613,1,1,B,break,0,50,0.0,0.0,0.75,fast,4628
1590,1255.17255093924,15.689656886740499,1,1,B,break,0,50,0.0,0.0,0.75,fast,4630
1591,861.4603244837757,10.768254056047196,1,1,B,break,0,50,0.0,0.0,0.75,fast,4633
1592,1539.8248697916667,19.247810872395835,1,1,B,break,0,50,0.0,0.0,0.75,fast,4635
1593,1551.18244013683,19.389780501710376,1,1,B,break,0,50,0.0,0.0,0.75,fast,4639
1594,1441.7937783991613,18.022422229989516,1,1,B,break,0,50,0.0,0.0,0.75,fast,4643
1595,1516.3653908009007,18.95456738501126,1,1,B,break,0,50,0.0,0.0,0.75,fast,4647
1596,1638.0889395667048,20.47611174458381,1,1,B,break,0,50,0.0,0.0,0.75,fast,4651
1597,2168.174065420561,27.10217581775701,1,1,B,break,0,50,0.0,0.0,0.75,fast,4655
1598,2354.244318181818,29.428053977272725,1,1,B,break,0,50,0.0,0.0,0.75,fast,4661
1599,2209.5757575757575,27.619696969696967,1,1,B,break,0,50,0.0,0.0,0.75,fast,4667
1600,2431.53781512605,30.394222689075626,1,1,B,break,0,50,0.0,0.0,0.75,fast,4673
1601,2234.2492668621703,27.928115835777128,1,1,B,break,0,50,0.0,0.0,0.75,fast,4679
1602,2108.964285714286,26.36205357142857,1,1,B,break,0,50,0.0,0.0,0.75,fast,4685
1603,1921.8216123499144,24.02277015437393,1,1,B,break,0,50,0.0,0.0,0.75,fast,4690
1604,1647.6205846528626,20.595257308160782,1,1,B,break,0,50,0.0,0.0,0.75,fast,4695
1605,1959.3225806451612,24.491532258064517,1,1,B,break,0,50,0.0,0.0,0.75,fast,4699
1608,527.0,6.5875,1,1,B,break,0,57,0.0,0.0,0.75,fast,4706
1610,580.3134110787172,7.253917638483965,1,1,B,break,0,57,0.0,0.0,0.75,fast,4708
1611,508.71436525612467,6.358929565701558,1,1,B,break,0,57,0.0,0.0,0.75,fast,4709
1620,870.0,10.875,1,1,B,break,0,57,0.0,0.0,0.75,fast,4718
1621,917.7242578849721,11.47155322356215,1,1,B,break,0,57,0.0,0.0,0.75,fast,4720
1622,1048.8066378066378,13.110082972582973,1,1,B,break,0,57,0.0,0.0,0.75,fast,4722
1623,1056.0,13.2,1,1,B,break,0,57,0.0,0.0,0.75,fast,4724
1624,670.9343434343435,8.386679292929294,1,1,B,break,0,57,0.0,0.0,0.75,fast,4726
1625,743.9628378378378,9.299535472972973,1,1,B,break,0,57,0.0,0.0,0.75,fast,4727
1626,734.990615224192,9.1873826903024,1,1,B,break,0,57,0.0,0.0,0.75,fast,4729
1627,1079.5809128630706,13.494761410788382,1,1,B,break,0,57,0.0,0.0,0.75,fast,4731
1628,885.3617021276596,11.067021276595744,1,1,B,break,0,57,0.0,0.0,0.75,fast,4733
1629,932.7486837486838,11.659358546858547,1,1,B,break,0,57,0.0,0.0,0.75,fast,4735
1630,1040.5562231759657,13.006952789699572,1,1,B,break,0,57,0.0,0.0,0.75,fast,4737
1631,1056.6345861394743,13.207932326743428,1,1,B,break,0,57,0.0,0.0,0.75,fast,4739
1632,906.7332932872804,11.334166166091006,1,1,B,break,0,57,0.0,0.0,0.75,fast,4741
1633,856.7665190735695,10.70958148841962,1,1,B,break,0,57,0.0,0.0,0.75,fast,4743
1634,957.0595075239399,11.963243844049249,1,1,B,break,0,57,0.0,0.0,0.75,fast,4745
1635,888.8286677908937,11.110358347386171,1,1,B,break,0,57,0.0,0.0,0.75,fast,4747
1636,885.0157881334352,11.06269735166794,1,1,B,break,0,57,0.0,0.0,0.75,fast,4749
1637,766.42302259887,9.580287782485875,1,1,B,break,0,57,0.0,0.0,0.75,fast,4751
1638,801.5483028720627,10.019353785900783,1,1,B,break,0,57,0.0,0.0,0.75,fast,4753
1639,660.9962121212121,8.26245265151515,1,1,B,break,0,57,0.0,0.0,0.75,fast,4755
1640,700.9486754966887,8.761858443708608,1,1,B,break,0,57,0.0,0.0,0.75,fast,4756
1641,669.30823117338,8.366352889667251,1,1,B,break,0,57,0.0,0.0,0.75,fast,4757
1642,770.8130132659508,9.635162665824385,1,1,B,break,0,57,0.0,0.0,0.75,fast,4758
1643,720.1729957805908,9.002162447257385,1,1,B,break,0,57,0.0,0.0,0.75,fast,4760
1644,770.3579212070412,9.629474015088014,1,1,B,break,0,57,0.0,0.0,0.75,fast,4762
1645,1146.8296364756623,14.335370455945778,1,1,B,break,0,57,0.0,0.0,0.75,fast,4764
1646,680.6269090909091,8.507836363636363,1,1,B,break,0,57,0.0,0.0,0.75,fast,4767
1647,1368.5561224489795,17.106951530612243,1,1,B,break,0,57,0.0,0.0,0.75,fast,4768
1648,1378.3726708074535,17.229658385093167,1,1,B,break,0,57,0.0,0.0,0.75,fast,4771
1649,1342.269383697813,16.77836729622266,1,1,B,break,0,57,0.0,0.0,0.75,fast,4774
1650,1420.6923076923078,17.758653846153848,1,1,B,break,0,57,0.0,0.0,0.75,fast,4777
1651,1537.0,19.2125,1,1,B,break,0,57,0.0,0.0,0.75,fast,4780
1652,1971.7950310559006,24.64743788819876,1,1,B,break,0,57,0.0,0.0,0.75,fast,4784
1653,2150.9523809523807,26.88690476190476,1,1,B,break,0,57,0.0,0.0,0.75,fast,4789
1654,2083.723404255319,26.04654255319149,1,1,B,break,0,57,0.0,0.0,0.75,fast,4794
1655,2285.1702127659573,28.564627659574466,1,1,B,break,0,57,0.0,0.0,0.75,fast,4799
1656,2048.0,25.6,1,1,B,break,0,57,0.0,0.0,0.75,fast,4805
1657,1923.5403225806451,24.044254032258063,1,1,B,break,0,57,0.0,0.0,0.75,fast,4810
1658,1734.1681818181817,21.67710227272727,1,1,B,break,0,57,0.0,0.0,0.75,fast,4815
1659,1459.6927374301674,18.246159217877093,1,1,B,break,0,57,0.0,0.0,0.75,fast,4819
1660,1762.1887550200802,22.027359437751002,1,1,B,break,0,57,0.0,0.0,0.75,fast,4823
1661,487.10566124226443,6.088820765528306,1,1,B,break,0,58,0.0,0.0,0.75,fast,4827
1663,589.0,7.3625,1,1,B,break,0,58,0.0,0.0,0.75,fast,4829
1665,566.6060171919771,7.082575214899714,1,1,B,break,0,58,0.0,0.0,0.75,fast,4831
1666,642.7305743243243,8.034132179054053,1,1,B,break,0,58,0.0,0.0,0.75,fast,4832
1667,570.6263736263737,7.132829670329672,1,1,B,break,0,58,0.0,0.0,0.75,fast,4833
1668,448.5248226950355,5.606560283687943,1,1,B,break,0,58,0.0,0.0,0.75,fast,4834
1671,514.5659229208924,6.432074036511155,1,1,B,break,0,58,0.0,0.0,0.75,fast,4837
1672,604.9022222222222,7.561277777777778,1,1,B,break,0,58,0.0,0.0,0.75,fast,4838
1674,654.2095238095238,8.177619047619048,1,1,B,break,0,58,0.0,0.0,0.75,fast,4840
1676,932.0000000000001,11.650000000000002,1,1,B,break,0,58,0.0,0.0,0.75,fast,4842
1677,977.3693244739757,12.217116555924695,1,1,B,break,0,58,0.0,0.0,0.75,fast,4844
1678,1109.847014925373,13.873087686567164,1,1,B,break,0,58,0.0,0.0,0.75,fast,4846
1679,1118.0,13.975,1,1,B,break,0,58,0.0,0.0,0.75,fast,4849
1680,732.6621338912133,9.158276673640167,1,1,B,break,0,58,0.0,0.0,0.75,fast,4852
1681,804.9453924914675,10.061817406143344,1,1,B,break,0,58,0.0,0.0,0.75,fast,4854
1682,794.8428184281844,9.935535230352304,1,1,B,break,0,58,0.0,0.0,0.75,fast,4856
1683,1140.1279461279462,14.251599326599328,1,1,B,break,0,58,0.0,0.0,0.75,fast,4858
1684,950.25,11.878125,1,1,B,break,0,58,0.0,0.0,0.75,fast,4861
1685,993.6647272727274,12.420809090909092,1,1,B,break,0,58,0.0,0.0,0.75,fast,4863
1686,1098.0926275992438,13.726157844990547,1,1,B,break,0,58,0.0,0.0,0.75,fast,4865
1687,1118.7086313781592,13.98385789222699,1,1,B,break,0,58,0.0,0.0,0.75,fast,4868
1688,966.9162187796395,12.086452734745494,1,1,B,break,0,58,0.0,0.0,0.75,fast,4871
1689,919.5816563467491,11.494770704334364,1,1,B,break,0,58,0.0,0.0,0.75,fast,4873
1690,1017.0327737809752,12.712909672262189,1,1,B,break,0,58,0.0,0.0,0.75,fast,4875
1691,948.0088105726873,11.85011013215859,1,1,B,break,0,58,0.0,0.0,0.75,fast,4877
1692,942.9988795518208,11.787485994397759,1,1,B,break,0,58,0.0,0.0,0.75,fast,4879
1693,829.0061068702291,10.362576335877865,1,1,B,break,0,58,0.0,0.0,0.75,fast,4881
1694,859.4842271293376,10.74355283911672,1,1,B,break,0,58,0.0,0.0,0.75,fast,4883
1695,723.8024830699775,9.047531038374718,1,1,B,break,0,58,0.0,0.0,0.75,fast,4885
1696,760.8474051123161,9.510592563903952,1,1,B,break,0,58,0.0,0.0,0.75,fast,4887
1697,732.8544600938966,9.160680751173707,1,1,B,break,0,58,0.0,0.0,0.75,fast,4889
1698,832.0755905511811,10.400944881889764,1,1,B,break,0,58,0.0,0.0,0.75,fast,4891
1699,782.3763837638377,9.779704797047971,1,1,B,break,0,58,0.0,0.0,0.75,fast,4893
1700,829.7530120481928,10.37191265060241,1,1,B,break,0,58,0.0,0.0,0.75,fast,4895
1701,1209.5537673738113,15.119422092172641,1,1,B,break,0,58,0.0,0.0,0.75,fast,4897
1702,743.2477718360071,9.29059714795009,1,1,B,break,0,58,0.0,0.0,0.75,fast,4900
1703,1429.8426966292136,17.87303370786517,1,1,B,break,0,58,0.0,0.0,0.75,fast,4902
1704,1440.3508771929824,18.00438596491228,1,1,B,break,0,58,0.0,0.0,0.75,fast,4905
1705,1404.4881516587677,17.556101895734596,1,1,B,break,0,58,0.0,0.0,0.75,fast,4909
1706,1481.6478873239435,18.520598591549295,1,1,B,break,0,58,0.0,0.0,0.75,fast,4912
1707,1599.0,19.9875,1,1,B,break,0,58,0.0,0.0,0.75,fast,4916
1708,2032.1351351351352,25.40168918918919,1,1,B,break,0,58,0.0,0.0,0.75,fast,4920
1709,2213.333333333333,27.666666666666664,1,1,B,break,0,58,0.0,0.0,0.75,fast,4925
1710,2136.777777777778,26.709722222222222,1,1,B,break,0,58,0.0,0.0,0.75,fast,4931
1711,2298.3636363636365,28.729545454545455,1,1,B,break,0,58,0.0,0.0,0.75,fast,4936
1712,2109.0,26.3625,1,1,B,break,0,58,0.0,0.0,0.75,fast,4942
1713,1983.5441176470588,24.794301470588234,1,1,B,break,0,58,0.0,0.0,0.75,fast,4947
1714,1793.025,22.4128125,1,1,B,break,0,58,0.0,0.0,0.75,fast,4952
1715,1521.0,19.0125,1,1,B,break,0,58,0.0,0.0,0.75,fast,4956
1716,1835.6235294117646,22.94529411764706,1,1,B,break,0,58,0.0,0.0,0.75,fast,4960
1717,579.990017565657,7.249875219570713,1,1,B,break,0,59,0.0,0.0,0.75,fast,4965
1718,490.91221999635763,6.13640274995447,1,1,B,break,0,59,0.0,0.0,0.75,fast,4966
1721,719.1992345091548,8.989990431364436,1,1,B,break,0,59,0.0,0.0,0.75,fast,4969
1722,774.6478530592386,9.683098163240484,1,1,B,break,0,59,0.0,0.0,0.75,fast,4970
1723,629.0187058086458,7.862733822608073,1,1,B,break,0,59,0.0,0.0,0.75,fast,4972
1724,600.4453409270685,7.505566761588357,1,1,B,break,0,59,0.0,0.0,0.75,fast,4973
1726,626.0893229660535,7.826116537075668,1,1,B,break,0,59,0.0,0.0,0.75,fast,4975
1727,662.9533527696793,8.286916909620992,1,1,B,break,0,59,0.0,0.0,0.75,fast,4976
1728,760.2358916478556,9.502948645598195,1,1,B,break,0,59,0.0,0.0,0.75,fast,4977
1729,673.310091414232,8.416376142677901,1,1,B,break,0,59,0.0,0.0,0.75,fast,4979
1730,807.5878864887759,10.094848581109698,1,1,B,break,0,59,0.0,0.0,0.75,fast,4980
